ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YER069W,"ARG5,6","arg5,6",tsa593-37C,3,64.64646464646464,66.66666666666667,95.91152484652955
YNL199C,GCR2,,dma4071,60,64.54545454545455,65.0,89.47170318591209
YER133W,GLC7,glc7-12,tsa185-37C,369,64.52328159645234,64.49864498644986,91.715508356858
YGL233W,SEC15,sec15-1,tsa40-37C,767,64.44628817510173,64.40677966101696,89.42891069588207
YPL217C,BMS1,bms1-1,tsa678-37C,145,64.43051201671891,64.13793103448276,91.7391450463772
YDR228C,PCF11,pcf11-ts2,tsa686-37C,781,64.30502205150093,64.27656850192062,91.99287538647668
YPR181C,SEC23,sec23-1,tsa900-37C,230,64.29951690821257,64.34782608695652,88.93746919388806
YDR021W,FAL1,fal1-1,tsa728-37C,928,64.20019157088123,64.22413793103448,89.25628444683426
YLR440C,SEC39,sec39-1,tsa725-37C,482,63.986336392975396,63.90041493775934,88.28247524308823
YJL204C,RCY1,,dma2604,2,63.63636363636363,50.0,65.64928081731415
YFL039C,ACT1,act1-125,tsa140-37C,102,63.33927510398099,62.745098039215684,90.9818748039611
YDL132W,CDC53,cdc53-1,tsa975-37C,221,63.330133918369214,63.34841628959276,89.19310391181611
YOR232W,MGE1,mge1-100,tsa505-37C,1438,63.28022927466599,63.282336578581365,90.90558766859345
YML069W,POB3,pob3-q308k,tsa847-37C,56,63.25757575757576,62.5,90.62956490567728
YDL008W,APC11,apc11-22,tsa719-26C,47,63.20653341929937,63.829787234042556,88.74221445534793
YMR307W,GAS1,,dma3905,48,63.19444444444444,62.5,88.65114038625264
YLR459W,GAB1,gab1-3,tsa202-37C,269,63.118170553114794,63.19702602230483,89.15187973293901
